line_item_id,invoice_id,description,timekeeper_name,timekeeper_title,hours,rate,amount,is_flagged
276,45,Document Review - Patent Filing,John Johnson,Senior Associate,6.180126648641583,320.0,1977.6405275653065,False
277,45,Client Meeting - Patent Filing,Alice Smith,Senior Associate,2.8983954203547886,320.0,927.4865345135323,False
278,45,Research - Patent Filing,Bob Brown,Partner,3.0795082693367846,400.0,1231.8033077347138,False
279,45,Document Review - Patent Filing,Bob Williams,Paralegal,7.314624030862413,160.0,1170.339844937986,False
280,45,Research - Patent Filing,John Johnson,Senior Associate,3.7163112382441654,320.0,1189.219596238133,False
281,46,Drafting - Regulatory Compliance,Bob Smith,Partner,1.3373738181224186,400.0,534.9495272489675,False
282,46,Drafting - Regulatory Compliance,Bob Smith,Partner,6.289878321197281,400.0,2515.9513284789123,False
283,46,Research - Regulatory Compliance,John Johnson,Associate,5.717555648636599,240.0,1372.2133556727836,False
284,47,Drafting - Regulatory Compliance,Alice Brown,Paralegal,1.7373286451901322,200.0,347.46572903802644,False
285,47,Document Review - Regulatory Compliance,Jane Johnson,Partner,45.3213137169453,500.0,22660.65685847265,True
286,47,Drafting - Regulatory Compliance,Jane Smith,Partner,2.007674936237656,500.0,1003.837468118828,False
287,47,Drafting - Regulatory Compliance,Bob Johnson,Senior Associate,5.5965954449303785,400.0,2238.6381779721514,False
288,47,Document Review - Regulatory Compliance,John Williams,Paralegal,5.309829406616364,200.0,1061.965881323273,False
289,47,Drafting - Regulatory Compliance,Bob Johnson,Paralegal,6.460162787078497,200.0,1292.0325574156993,False
290,47,Document Review - Regulatory Compliance,Jane Johnson,Senior Associate,5.230776161791515,400.0,2092.310464716606,False
291,47,Court Appearance - Regulatory Compliance,Jane Williams,Paralegal,2.368034373071296,200.0,473.60687461425914,False
292,48,Drafting - Regulatory Compliance,Alice Smith,Paralegal,6.359770773989675,220.0,1399.1495702777286,False
293,48,Document Review - Regulatory Compliance,Bob Williams,Partner,1.8319043013805443,550.0,1007.5473657592994,False
294,48,Drafting - Regulatory Compliance,Bob Brown,Paralegal,5.414835062108141,220.0,1191.263713663791,False
295,49,Drafting - Litigation,Bob Johnson,Paralegal,5.010340188976451,240.0,1202.481645354348,False
296,49,Client Meeting - Litigation,Jane Brown,Paralegal,7.753905125843174,240.0,1860.9372302023617,False
297,49,Client Meeting - Litigation,Jane Smith,Paralegal,5.333323169171172,240.0,1279.9975606010814,False
298,49,Drafting - Litigation,John Brown,Associate,7.885148659991742,360.0,2838.653517597027,False
299,50,Client Meeting - Litigation,Alice Brown,Senior Associate,1.4067594102491892,320.0,450.16301127974054,False
300,50,Document Review - Litigation,Bob Johnson,Senior Associate,5.775380694550728,320.0,1848.121822256233,False
301,50,Court Appearance - Litigation,Jane Brown,Paralegal,7.758635115882442,160.0,1241.3816185411908,False
302,50,Document Review - Litigation,Jane Williams,Partner,7.082076972819358,400.0,2832.830789127743,False
303,50,Document Review - Litigation,Jane Williams,Senior Associate,6.809070398337682,320.0,2178.9025274680585,False
304,50,Court Appearance - Litigation,Jane Johnson,Senior Associate,3.7159789916189707,320.0,1189.1132773180707,False
305,50,Court Appearance - Litigation,Jane Smith,Paralegal,5.039766492839974,160.0,806.3626388543959,False
306,50,Research - Litigation,Jane Williams,Paralegal,7.573352521303197,160.0,1211.7364034085115,False
307,50,Document Review - Litigation,John Smith,Associate,31.18496116275178,240.0,7484.390679060427,True
308,50,Court Appearance - Litigation,Jane Brown,Paralegal,3.97056144160419,160.0,635.2898306566705,False
